% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=261133, Tue Aug 23 10:54:18 2022
1 10 -0.10295414205807787 -0.021538329254245668 0.021327061268814947 0.05846039078511374 0.9235301422480392 0.9538865696833992 0.9711127915347936 0.9807271485692415 0.9915636341755452 1.0079343096202924 1.0111520673613594 1.0454640221523157 1.103518534796993
2 20 -0.10295414205807787 -0.021538329254245668 0.021327061268814947 0.05846039078511374 0.9235301422480392 0.9538865696833992 0.9711127915347936 0.9807271485692415 0.9915636341755452 1.0079343096202924 1.0111520673613594 1.0454640221523157 1.103518534796993
3 30 -0.10295414205807787 -0.021538329254245668 0.021327061268814947 0.05846039078511374 0.9235301422480392 0.9538865696833992 0.9711127915347936 0.9807271485692415 0.9915636341755452 1.0079343096202924 1.0111520673613594 1.0454640221523157 1.103518534796993
4 40 -0.10295414205807787 -0.021538329254245668 0.021327061268814947 0.05846039078511374 0.9235301422480392 0.9538865696833992 0.9711127915347936 0.9807271485692415 0.9915636341755452 1.0079343096202924 1.0111520673613594 1.0454640221523157 1.103518534796993
5 50 -0.10295414205807787 -0.021538329254245668 0.021327061268814947 0.05846039078511374 0.9235301422480392 0.9538865696833992 0.9711127915347936 0.9807271485692415 0.9915636341755452 1.0079343096202924 1.0111520673613594 1.0454640221523157 1.103518534796993
6 60 -0.10295414205807787 -0.021538329254245668 0.021327061268814947 0.05846039078511374 0.9235301422480392 0.9538865696833992 0.9711127915347936 0.9807271485692415 0.9915636341755452 1.0079343096202924 1.0111520673613594 1.0454640221523157 1.103518534796993
7 70 -0.10295414205807787 -0.021538329254245668 0.021327061268814947 0.05846039078511374 0.9235301422480392 0.9538865696833992 0.9711127915347936 0.9807271485692415 0.9915636341755452 1.0079343096202924 1.0111520673613594 1.0454640221523157 1.103518534796993
8 80 -0.10295414205807787 -0.021538329254245668 0.021327061268814947 0.05846039078511374 0.9235301422480392 0.9538865696833992 0.9711127915347936 0.9807271485692415 0.9915636341755452 1.0079343096202924 1.0111520673613594 1.0454640221523157 1.103518534796993
9 90 -0.10295414205807787 -0.021538329254245668 0.021327061268814947 0.05846039078511374 0.9235301422480392 0.9538865696833992 0.9711127915347936 0.9807271485692415 0.9915636341755452 1.0079343096202924 1.0111520673613594 1.0454640221523157 1.103518534796993
10 100 -0.27647700666656694 -0.08338821878869335 0.05698012241362564 0.17366067031741747 0.7597028999525929 0.8519460931722189 0.889130140869766 0.912742061649366 1.0077053922431205 1.0435341765390354 1.0922162008818548 1.1157033543507184 1.2374267413007092
