% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=261133, Tue Aug 23 10:54:18 2022
1 10 -0.05963024629437719 -0.018917611522970758 0.019576637058797246 0.09717765211967953 0.8995473457469303 0.9525829339458038 0.9856863518636602 0.9897859208734742 1.0054893064436483 1.0148129082348434 1.0231739377219706 1.0427372249984117 1.0756889708376474
2 20 -0.1348160211196811 -0.029067969456804402 0.020799096855296458 0.16811052057639472 0.8995473457469303 0.9525829339458038 0.9856863518636602 0.9897859208734742 1.0054893064436483 1.0148129082348434 1.0231739377219706 1.0427372249984117 1.0756889708376474
3 30 -0.1387181792387463 -0.04584647094856717 0.033349691017406674 0.1866897661261508 0.8995473457469303 0.9525829339458038 0.9856863518636602 0.9897859208734742 1.0054893064436483 1.0148129082348434 1.0231739377219706 1.0427372249984117 1.0756889708376474
4 40 -0.18450197563349188 -0.05356407104492866 0.04702976724923874 0.1693604561650552 0.8995473457469303 0.9525829339458038 0.9856863518636602 0.9897859208734742 1.0054893064436483 1.0148129082348434 1.0231739377219706 1.0427372249984117 1.0756889708376474
5 50 -0.1609199784574053 -0.06851152572061989 0.04697412792107661 0.14540309103440152 0.8995473457469303 0.9525829339458038 0.9856863518636602 0.9897859208734742 1.0054893064436483 1.0148129082348434 1.0231739377219706 1.0427372249984117 1.0756889708376474
6 60 -0.1341859166259402 -0.04452634798387953 0.0573127270778087 0.16557836009963112 0.8995473457469303 0.9525829339458038 0.9856863518636602 0.9897859208734742 1.0054893064436483 1.0148129082348434 1.0231739377219706 1.0427372249984117 1.0756889708376474
7 70 -0.18872385408637884 -0.07870856162403037 0.05239838720556762 0.24543274957901004 0.8995473457469303 0.9525829339458038 0.9856863518636602 0.9897859208734742 1.0054893064436483 1.0148129082348434 1.0231739377219706 1.0427372249984117 1.0756889708376474
8 80 -0.20004315424151461 -0.07850576829307726 0.04073294534113271 0.2597437475355244 0.8995473457469303 0.9525829339458038 0.9856863518636602 0.9897859208734742 1.0054893064436483 1.0148129082348434 1.0231739377219706 1.0427372249984117 1.0756889708376474
9 90 -0.22076025908701644 -0.05580085848282165 0.07574843220887705 0.28089066701691734 0.8995473457469303 0.9525829339458038 0.9856863518636602 0.9897859208734742 1.0054893064436483 1.0148129082348434 1.0231739377219706 1.0427372249984117 1.0756889708376474
10 100 -0.17349564964710285 -0.05926658521339521 0.06655988864445128 0.2984532071185201 0.7620607279673648 0.8608622040902109 0.8844853230475618 0.9255840997883411 0.9576469426164013 1.0596918417658887 1.0841401147471865 1.1418834936023472 1.2328289956104945
11 110 -0.15986751389902196 -0.07225521873478469 0.06617156456900022 0.30156087634598583 0.7620607279673648 0.8608622040902109 0.8844853230475618 0.9255840997883411 0.9576469426164013 1.0596918417658887 1.0841401147471865 1.1418834936023472 1.2328289956104945
12 120 -0.18346836609889175 -0.07726413476194803 0.05532454761983376 0.32571912109364676 0.7620607279673648 0.8608622040902109 0.8844853230475618 0.9255840997883411 0.9576469426164013 1.0596918417658887 1.0841401147471865 1.1418834936023472 1.2328289956104945
13 130 -0.16311815573932276 -0.057794940745920405 0.05486312521643142 0.31764596599910205 0.7620607279673648 0.8608622040902109 0.8844853230475618 0.9255840997883411 0.9576469426164013 1.0596918417658887 1.0841401147471865 1.1418834936023472 1.2328289956104945
14 140 -0.16872913681678758 -0.05031634469669623 0.04608595914434103 0.3107343222386993 0.7620607279673648 0.8608622040902109 0.8844853230475618 0.9255840997883411 0.9576469426164013 1.0596918417658887 1.0841401147471865 1.1418834936023472 1.2328289956104945
