% # columns="iter, evals, sigma, 0, fitness, xbest" seed=261133, Tue Aug 23 10:54:18 2022, <python>{}</python>
40 400 1.1387045057586729 0 208.6941787994602 -1.179830222779037 1.5826813486896842 0.8547545374939276 -1.8760030390895581 -1.4746665326472552 4.8152303190557655 1.4855660345439108 1.6183627348950687 1.2859700780898258
41 410 1.1565378232905563 0 217.05066157154246 -1.9175203434180128 0.8894936431396836 -0.7425741687591234 -1.4897413387962208 -1.1981781403894374 4.218794563569205 2.254250811070978 1.4221242002020942 0.6404412811595998
42 420 1.131798886291826 0 249.40256476579128 -1.265041141276928 0.9721575088920495 1.594053301179668 -1.6457384430189013 -0.1321295485819043 3.8101662144028965 2.091655951959605 1.0953599597701824 0.5972603051334211
43 430 1.1277396166069058 0 248.11507231561845 -1.164638350897366 -0.5808001758712997 -2.235346721192552 -0.6079399493863317 -1.1737413257408562 4.053485809409326 1.9430615389413362 1.4159085495675092 1.1903239520939763
44 440 1.04544162820116 0 229.71512527558733 -1.2607529652021918 -0.9863110541805629 1.0244342204888528 -1.4326212172827981 -1.4478948116221666 3.997757726423435 1.0822466378729354 1.2155591432153785 1.034270424858767
45 450 0.9695123137769852 0 233.1127342735218 -1.6263966794796867 -1.3248298602917554 -0.5565937751189899 -1.0885970947836887 -0.012107630666843505 3.600348449897461 1.3097607303534824 1.6082812047966493 1.2144949550625344
46 460 0.8464711115504352 0 201.9953218766398 -1.7318464788333139 -0.1637272069726503 1.197187370727188 -1.819634023114849 -1.3459276432433036 4.089244057184348 2.115689681889326 1.1458465878289246 0.7228419898892202
47 470 0.7454257884152813 0 201.47888674525268 -0.8845794512733676 0.10535036037627954 0.7364443062604867 -1.800668973993178 -1.6481599613519293 4.6185588371615145 1.3398435037352807 1.3673399970960727 0.9697826843862315
48 480 0.7536211713557187 0 208.55636643105498 -1.294068080868097 0.7047631863583632 -1.104188527374743 -2.0306999617656265 -2.0765763517844285 4.345831236862182 1.1052859398252879 1.8960677085874704 1.273290137385053
49 490 0.7155033423633718 0 215.17983320699875 -0.4847698061933743 0.8970945225611828 1.283963556454592 -2.7784584252716433 -2.517259965659189 4.872956887507879 1.6663794697733751 1.5272242784798324 1.2559177304538638
50 500 0.6457719183995457 0 197.6127624296137 -1.208856709474857 0.9601874465289928 0.36789551761227435 -1.9832192235876196 -2.197788445214588 4.735735261983398 1.570575251154209 1.2372085760157314 0.8987814954655077
51 510 0.5860362251740391 0 190.88306952402613 -1.6987243160489678 -0.004911461247127491 -1.1399687444599513 -1.436160711741067 0.5373645425982616 4.9687755863209135 1.35463173079675 1.290899773518244 0.9158028635524733
52 520 0.5604667877452142 0 186.69294511681926 -1.101122380551637 0.9738708647341365 -0.2128589459929482 -2.0646326566808084 -0.8032735773762418 4.681219344311806 1.3781564081831486 1.0372916906615557 1.018326246953081
53 530 0.4931795477984285 0 201.9388865199526 -1.7915801090697117 1.0205823043432112 1.3074649478752232 -1.4410120261183215 -1.1759626404111643 4.556376115041775 1.6673033545965246 1.2615359502281334 1.0716590770689842
54 540 0.48978200182236015 0 196.1302794582665 -2.1416785219315346 1.9687586858659856 1.2438516271235929 -1.4526597385777953 0.14749424107700193 4.000475444233679 1.3194138172632204 0.9809561342471338 0.8416885772958725
55 550 0.5212104214240038 0 182.57785623973305 -1.961019454324009 0.8355999292050402 1.2299217072086326 -1.1173816470456304 -0.2781555906973203 4.397801555871355 1.197864286897959 1.335755377251975 0.8065187178510007
56 560 0.5588404999673232 0 176.43840604998326 -1.2163857693025426 2.42165081074517 2.4273379597890066 -1.7144138982854018 -0.417061652529096 4.522805383306035 0.9578853818051204 1.2658457826788645 0.6992210062386602
57 570 0.5427083742981712 0 178.85191547324175 -1.5637881987669777 0.7979743429782875 0.5043733172556997 -1.5629079592411652 0.3488713820109304 4.555262292281211 1.2241405280967614 1.304663420048056 0.7726694596823309
58 580 0.5345481717876424 0 181.0887404346849 -1.6966268525177775 0.41937090466097793 1.3589078291021517 -1.4995913668201095 0.8729468600935704 4.229359481399956 1.162626212418678 1.553726003151251 0.697469202698005
59 590 0.5174714380407585 0 181.32754743392064 -1.604002012654719 0.11487966962971363 0.5823727877961247 -1.653161290466176 0.2996962111060455 4.09183692445406 1.2895714660020063 1.482219640244659 0.8304135426540553
60 600 0.46000244961199144 0 176.2664808082109 -1.4724514373857436 0.006270975359869979 0.9261622145605419 -1.7230323328089516 -0.12983451013689873 4.042428475213867 1.1745579449195824 1.3614680528943737 0.8943685930395209
61 610 0.43390782578889714 0 176.72547557587 -1.4966635449886458 0.701387629790311 1.0884402380280285 -1.4787082238107139 1.5849562637992918 4.576222545949183 1.050260867086059 1.265406514444087 0.902705351286141
62 620 0.37411260285956327 0 173.97387800911193 -1.6004822890188346 0.5200852314606372 1.2500522138092218 -1.3887119559258352 1.0496001762797 4.2827772924721215 1.085471103452899 1.2926912525867766 0.9404971325625382
63 630 0.3358879437769127 0 175.29113800017416 -1.442821344462743 -0.08420743451048018 0.6931214541206846 -1.5838667962563933 1.484397909582043 4.312673080803061 1.1672607958824948 1.2768323856858457 0.7171647031217832
64 640 0.3403245299647223 0 167.541892145281 -1.5282265505746864 0.07650395844257751 0.0419265301186188 -1.819142264946824 0.7478628989302329 4.10827716831956 1.0212433900707159 1.2276361182763103 0.7844450056163481
65 650 0.3628543137907307 0 167.52054530367838 -1.2663437372481625 1.042258211889017 0.43572203189556835 -1.9094222887806986 0.40596283501347585 4.240062988316415 1.2955274717901029 1.069878527954194 0.7332891542457293
66 660 0.3889292713865273 0 164.25650673968426 -1.140970308786526 0.846554244387745 0.5288567358115329 -2.071837868790553 0.31414202644024414 4.268488626828588 1.0542172158879437 1.0768501932591474 0.70109732118184
67 670 0.38838721981690016 0 169.45539555208006 -0.9454613949878682 0.14085736605161792 0.5198734084131411 -2.093248719214333 0.6700644320790232 4.315139631841675 1.1136977291542305 1.073221919126849 0.9192166599766418
68 680 0.37167340827042605 0 160.81098507885983 -1.1134106741577425 0.7637689887037293 0.26386158616196986 -1.9754934959116999 0.46494788012092414 4.192726817944073 1.0893087505588377 0.9194073804914221 0.7534437887314104
69 690 0.36231425133125167 0 174.87839857525375 -0.8117051258368966 0.6718400692366284 0.29504402415892383 -2.2672488638524726 1.0513934017425228 4.369114365174206 0.9537738444669881 0.8445669629602243 0.5934463018150926
70 700 0.3212723306514653 0 171.05436167770267 -1.0149914559834934 0.7093834080372918 0.5709938070097144 -1.962030198978457 0.7583827645751064 4.1307256339255165 1.188332964439762 0.9866858406324298 0.7143267668671884
71 710 0.3073008847202557 0 161.64414837922823 -1.0128301471630692 0.7566536914146855 0.8925252665087162 -2.079095203360275 0.3559520162308978 4.161673718862363 1.0505076679893808 1.0869993104041964 0.494743362703126
72 720 0.28094758575730866 0 162.98670285792792 -1.0257130904835199 0.41129734815910446 0.1638668668477914 -2.026551889277491 0.8317222161772477 4.3862537950491465 1.0519342378363485 1.0344013542173318 0.7140788805848557
73 730 0.2716263462635635 0 164.76824703536585 -1.2031603775899191 0.13008802508553785 0.6059447236766309 -1.9013847271748987 0.8687410344593758 4.220192878806998 0.9803486055665569 1.1870807234604963 0.7442464976183977
74 740 0.26208671911865267 0 163.44315843328087 -1.3983306862479992 0.1608801322664366 -0.2578988017012311 -1.8106056954367917 0.8017554400307212 4.36189475675684 1.0251444017447022 1.121654927629665 0.8111350527860506
75 750 0.24551358979845986 0 162.96011983734047 -1.4324214214936317 0.6039972287150324 0.3952955805217493 -1.7497727575108064 1.2290880391824146 4.149531013134937 1.0482012092242723 1.1187091283965738 0.8000680343850288
76 760 0.2776321011588368 0 156.0059212145152 -1.489386838318648 0.2509376874082232 -0.09173785293328357 -1.7561716893706711 1.4921933314515563 4.083419600787699 0.8444639125981661 0.9419650458386197 0.7611571403262526
77 770 0.2908521160191415 0 155.29022895708397 -1.3907595516891498 0.49904302173638726 -0.20375604034193592 -1.8025553311280231 1.6476700707022438 4.208810346275009 0.7627048580627042 0.9825085301775986 0.7233643142565828
78 780 0.28329859433340693 0 158.63017693765593 -1.5168242621381434 0.1422620824003662 -0.236605863170694 -1.786681934186491 1.9738135634553728 4.051493131369894 0.9803639482401834 0.9695839437259653 0.7861429205116041
79 790 0.2508334586724188 0 157.87661723136097 -1.4920717953903135 0.011972995408935816 -0.0003245366124968174 -1.7578991833285962 1.6426166519759207 4.116627805041075 0.8909357849397356 1.0510140611980983 0.7647680803941705
80 800 0.22442429916563983 0 158.58519093551823 -1.528035631365405 -0.10980282807229713 0.13458816868340817 -1.6921877657249182 1.6118472638091994 4.113699681053742 0.8324757471752166 1.0427243227820235 0.7976625821853278
81 810 0.2016734081855721 0 154.72663702122372 -1.4601700254328935 0.1149994439577462 -0.41878761342094095 -1.7002373905668744 1.8755040923870077 4.224777856157984 0.832826050597725 0.9719587591557172 0.7419148508262416
82 820 0.19044685694669944 0 155.03808603153965 -1.5163897458474216 0.2981119654998192 -0.024969227759045504 -1.685478722176504 1.5755162658425625 4.189323996134065 0.8128426054624218 0.9499646443142482 0.7924132436937796
83 830 0.18354844892748243 0 153.05162214310863 -1.3795582400779995 0.3428055648039283 -0.39709279740818526 -1.8153261198949313 1.6227949612049564 4.233199461799664 0.8081053237684646 0.8541777252809399 0.7138921747912734
84 840 0.19392837435584692 0 153.16561986319223 -1.3845398046839938 0.21562751813590353 -0.32557117152818904 -1.8654674611550104 1.6306477472739935 4.247384611912852 0.8909293406202338 0.8375520163181166 0.6111134969145628
85 850 0.19613664458527336 0 152.21904585427004 -1.4567241826482635 0.6543872972463145 -0.34186428685925013 -1.7865677549529673 1.414746341204605 4.178604696646172 0.8235059853159669 0.8815524275700923 0.6296638652785906
86 860 0.19576340664594571 0 154.12419950242938 -1.4196179275799572 0.7275795152350106 -0.5877567650617251 -1.7770079656393467 1.678870771445876 4.233156670118382 0.7260758438790486 0.909530403456624 0.6826639045331137
87 870 0.18044995500292849 0 153.12840556173225 -1.4504459111927688 0.5345582286165662 -0.6000622021144241 -1.7942103026993288 1.6698020612302145 4.239645890021419 0.8213323994527414 0.8527676789526041 0.6947541781387054
88 880 0.19170703528230948 0 153.43560168933325 -1.4479614324664485 0.9418217790697962 -0.44650923718710367 -1.764879866733342 1.851795161038524 4.209032543120032 0.7330049236425009 0.724625648143743 0.6496224089691985
89 890 0.19139353642408666 0 152.9571211453354 -1.4611733993567995 0.8554934037250188 -0.4496365640083411 -1.7226018754606223 1.8829678324823718 4.256226309825748 0.7405686540728551 0.7464543607957419 0.5537254564640438
90 900 0.17782087485214212 0 153.12605817075334 -1.3815437621424516 0.6968676791247805 -0.33006474416114356 -1.8230330838517648 1.7702955881843003 4.242912985387819 0.9643705535405622 0.7928217513598861 0.665653475574003
91 910 0.17618404593784173 0 151.55094960246643 -1.50186545505604 0.803956468671533 -0.33143532009916354 -1.6918593080176894 2.1363029943183705 4.190825364687287 0.888896612150388 0.750496681114676 0.6215892889824572
92 920 0.16401695422606255 0 152.75656247008942 -1.6094151920377207 0.8405866477694346 -0.29892811928301616 -1.650083944256461 2.2753217014183207 4.15631874793502 0.909526090770275 0.7814076844096656 0.6408302746147931
93 930 0.1578549318530686 0 151.91973248455142 -1.6012397597491597 0.946977792873593 -0.1874401083274718 -1.6584968556918185 2.3780986885972766 4.120249978777683 0.9240516850868199 0.7124323928757669 0.6667668167633052
94 940 0.16514394048420317 0 152.1335395869044 -1.5954978589646946 0.5668184219871293 -0.027841748375696918 -1.6036320959545298 2.260251209345242 4.119105845051264 0.8910496176397795 0.7716786418461139 0.7414991168472617
95 950 0.1676382117102575 0 150.9699915892377 -1.5483763345822075 0.6473513262040775 -0.06246454095337996 -1.6607196480730353 2.2523355188120284 4.142191180174836 0.8241357555238153 0.7309592304156136 0.6900789988885334
96 960 0.1674594802232444 0 152.81793099195315 -1.5680551654456252 0.5532632323508597 -0.16476694101160616 -1.6318146361285906 1.7119670023241262 4.13243675717962 0.8102595826711267 0.7441991691427903 0.7316027071982414
97 970 0.16230954570171646 0 152.8525638261093 -1.5561774716580787 0.6155165450457378 -0.14800109886509913 -1.665824546406153 2.250319783692479 4.151267964612625 1.0010207043608266 0.7966156832133103 0.7531817944220008
98 980 0.14614565964441217 0 153.42219486963668 -1.5977430518552878 0.6407820933773287 -0.1871228924660451 -1.603151613778219 2.283536702967904 4.126518433290116 0.8652416687729929 0.8352793048470831 0.7453586469553918
99 990 0.13783798140763248 0 150.99287640583745 -1.5815145266437636 0.7029158499274821 -0.26839293773184547 -1.5722926684145975 2.6130839951304097 4.244937029972141 0.8443560334575225 0.7408223523708655 0.681549515557089
100 1000 0.1430791541623878 0 150.6321500514864 -1.5770154392117235 0.842216972874251 0.08581702692193935 -1.6133081682903225 2.4245848855053893 4.13095272745778 0.8683975950747116 0.7113219763416707 0.6588087402246016
101 1010 0.13849291372000958 0 150.9174358517669 -1.5890024190403038 0.9433868010726965 0.14657565731904826 -1.6208689581884406 2.4163938506756395 4.144232476019196 0.8874578401934174 0.7541625803923536 0.7042000264399627
102 1020 0.1459740419342228 0 151.62744680469964 -1.5558492646847293 0.9014970035976173 0.12066965682742545 -1.7077387735380096 2.7885375960204613 4.128788578594969 0.992397723175053 0.722988969927204 0.6812336677261311
103 1030 0.13214594249143435 0 150.83434882780506 -1.5389548873368926 0.7796568497300012 -0.14937327393264818 -1.7036805743510757 2.535376882307286 4.152710173416196 0.8499686073958778 0.7504236382018371 0.6643946805345929
104 1040 0.12876041751969922 0 150.64822358200777 -1.5609328182661661 0.6169130959717837 0.060381976827859216 -1.687972807138765 2.7904320176253243 4.110773952193866 0.9513005572872981 0.7319384475465576 0.6812984866497356
105 1050 0.11658915214232139 0 150.54201441295172 -1.5248897768834075 0.5820432302365433 0.016193477048500642 -1.710061887093079 2.630072785551885 4.147125032690564 0.923467943651306 0.744172538890995 0.6596111260476019
106 1060 0.1123963607826643 0 150.55496721688593 -1.5397284779124734 0.670279204587386 -0.13640817387149085 -1.65719155766019 2.8213053532182535 4.212262374407425 0.8813819769389215 0.7314348052179471 0.6323707392170737
107 1070 0.10764239555973278 0 150.355614157337 -1.5196682607921508 0.7513754030186028 -0.049853803522983554 -1.7329280189973537 2.8699232728956403 4.1344667182268555 0.9138153195886046 0.7442567042652842 0.6153151483847173
108 1080 0.10349778356561821 0 150.7906987108075 -1.5410415954176229 0.8766865983865753 -0.22099076559450265 -1.6834076941945433 2.923622744335578 4.197859756205349 0.9068284398798538 0.7109142651639331 0.6366093988713922
109 1090 0.09351986527459455 0 150.23607975066253 -1.5539504330116953 0.5820390484933817 -0.18465607028837033 -1.6411230898516809 2.719122627594082 4.1910168170191415 0.8489288026030694 0.765067402737662 0.6509171910296091
110 1100 0.08367295885225043 0 150.3679274667939 -1.5521793938461306 0.6483754816513763 0.00012565364749408947 -1.6651060801175408 2.7388799302977844 4.123661888688692 0.9048516090012572 0.7188016734166223 0.6488642211029911
111 1110 0.0750595737785927 0 150.53968402817702 -1.5388079396102707 0.6648629514180762 -0.19006709122643772 -1.652985415117487 2.678255852184133 4.188460243731297 0.8807335427466132 0.71879608800858 0.6478065142924778
112 1120 0.07033731556833638 0 150.42859709863654 -1.5316690225065552 0.7117900674566542 -0.13803557524838764 -1.6875854466638687 2.5453907598869776 4.163331381424331 0.8793463598831667 0.7419138402482632 0.6732897876197153
113 1130 0.07179430103775457 0 150.44080361907405 -1.5507113213367743 0.8171100062952856 -0.184482776578659 -1.6725571274858857 2.5367868457757403 4.1773912799526505 0.8799496220879682 0.7394763788934189 0.6606693226747997
114 1140 0.07128416120220851 0 150.41258102900656 -1.5204587596282682 0.8295038106156856 -0.05574657770955105 -1.690976240021224 2.641326594053691 4.160647246486092 0.8577753041730722 0.7283942045252816 0.6591534611216582
115 1150 0.07512684450809533 0 150.39441155232024 -1.5548081772311981 0.894895608154993 -0.15460084250157613 -1.6559387711381581 2.5836138474603807 4.1806469341449155 0.9130712521583864 0.7313518962615919 0.6658243750206629
116 1160 0.07419212978031753 0 150.20069163425606 -1.5309133092540945 0.8871392406369711 -0.0905384410876482 -1.6871062885517085 2.4496563273525283 4.160147153507726 0.8668305260704431 0.7388864138492411 0.6497532845643972
117 1170 0.07837103878331496 0 150.20451150687336 -1.5597024222476963 0.9342330955895974 -0.17595254425421478 -1.6518825322036403 2.7826635669248034 4.190202263539503 0.8949633268573092 0.7127830069852642 0.6124823639753185
118 1180 0.09008293241218263 0 150.1597824748255 -1.6013233375313858 1.1365016543025206 -0.02948904312823797 -1.6099528980864781 2.9271766267499792 4.147511164679987 0.9153181995829867 0.6403126219431704 0.6146130882384869
119 1190 0.09631983406087159 0 150.0655323600037 -1.5968696988431184 1.0021746470012367 0.021035195791594005 -1.6214328618896272 2.8846870960787143 4.139158746419465 0.862664858043193 0.691260249873955 0.6222874950346066
120 1200 0.09580851102365245 0 149.81942660410814 -1.5967602205700593 0.8893082686246636 -0.038815235012177186 -1.6070339268912237 2.9242448877379204 4.146028102168547 0.8925517102192526 0.7315776724896111 0.6187779956310178
121 1210 0.10149038503566236 0 149.7262703451444 -1.6135623843049642 1.029468571891929 0.026149105248048414 -1.5980271698587412 2.9810345293478626 4.1383900810353325 0.9013317074214674 0.6788864579489616 0.5895459744302715
122 1220 0.10018595258885252 0 149.75107415912532 -1.5955554775085121 0.8651224290929473 0.014710800074158766 -1.6164963816977473 2.921921459018346 4.1509557444135385 0.900037976205812 0.6951495882550923 0.6085132381692983
123 1230 0.0976339378290287 0 149.729816372928 -1.615032150165311 0.9309604756540235 0.13069984623501568 -1.595132253404082 2.944887658678823 4.122077361911406 0.9446222548256151 0.6692541333832869 0.6034793208488327
124 1240 0.09638719197084726 0 149.8745306971849 -1.656450673320608 0.8240282661917764 0.12717747568444196 -1.5414607465297379 3.5017620061529584 4.125591524088581 0.9536860871731092 0.6557843561304297 0.5654620318100353
125 1250 0.08533941630865509 0 149.72612985278604 -1.6155841586445698 0.871605761413754 0.05958326169527285 -1.6021740369093782 3.0982511920578375 4.1170686603804985 0.9411890406852534 0.6853870463213317 0.5919786814407899
126 1260 0.0862600227590496 0 149.80220174362964 -1.623163643937045 0.8456634977324953 0.14708177620176688 -1.5861689174345093 3.2125306779558755 4.1296827183655775 0.973468049758091 0.7096853309757651 0.5782123693271042
127 1270 0.07785272179003969 0 149.72315375697266 -1.6338978417145718 1.0338477773312729 0.09373400370129287 -1.5824583301054114 3.25376407967903 4.127956733908372 0.9582026772878272 0.6649313755431328 0.5700937997718004
128 1280 0.07390573712057213 0 149.80190876723626 -1.6331526135503414 0.866983473907414 0.1601047386266087 -1.588432442618761 3.2465409432350114 4.102698079363919 0.967195958789432 0.70795898501945 0.5625808223515749
129 1290 0.06636419278719655 0 149.74361347975974 -1.6204051183803474 0.8086853194507757 0.011638231424858606 -1.5905386736345404 3.1969727413842612 4.143104000389192 0.906989225770857 0.7097735702934541 0.5837009737621331
130 1300 0.06255150175482367 0 149.67945056155378 -1.599246940826709 0.8626026190882872 0.04912535802029529 -1.611577249842683 3.0361498536223372 4.131257899980655 0.911091642186793 0.7074523962974282 0.6021104046285191
131 1310 0.05711817947328307 0 149.74632697821454 -1.5990704543450611 0.9492135443457119 0.03628112271523828 -1.6305930839968177 3.0308716690785893 4.116412732909744 0.9296192163140148 0.6971748287217898 0.5915063859932351
132 1320 0.052980385125031684 0 149.71600909035723 -1.6125171030393795 0.8816672404048891 0.08403191607874018 -1.5912367113131856 3.2482919635167846 4.133494886490071 0.9093086639159305 0.6742432964727145 0.581236690521515
133 1330 0.04901587360315353 0 149.7003458232163 -1.6080471773560379 0.8457436690641238 0.02053985137343261 -1.6036383930294495 3.1958328800093554 4.14271404494293 0.8980208445831706 0.6965732335237335 0.5881033660968779
